"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","classes","fold"
"1",-1.7128897761915,-0.514496078243564,3.19518541198402,2.49680062054409,2.98313055995281,5.08902213603239,4.64451726727187,5.59109160639216,4.51487176520067,3.1049455104666,0.452029529812357,0.550372073952862,1.13790827156572,-0.540127615350723,-1.13153089383444,0.65446610488125,1.45875048298342,0.33923688881012,-0.511415757055879,0.682593431211767,0.794461175566525,"1",1
"2",0.0929878604968562,0.462586828093334,0.0563883445961548,-0.730908623623208,-1.10099966251152,-1.14389860683654,0.579689978784971,0.106300776998268,1.73352165993372,1.29449176049816,4.98857794008346,3.74990392795536,4.59491907311524,4.3560532994974,5.08674064000922,5.4294966239487,4.23699957373536,0.647305904118157,1.6079553264792,2.24665513085862,-0.967967147587854,"3",1
"3",1.35006817039375,1.28782705674951,1.95078924970235,2.90534873909,3.7778313352471,7.23769405575828,5.64981624067976,4.96839687776469,3.3897084271999,5.03177583418235,1.87794107746926,1.93926152558297,-0.164930944310099,-1.03381954220483,0.747867940408545,-0.0664929834429866,0.190570058518994,0.252266365517253,-0.107275774193712,-0.925136444501085,0.106495395002151,"2",1
"4",1.4124941125687,1.35955804002471,1.80689609570403,2.24181114053596,3.07501266686456,2.87744323133787,2.77381601891486,3.86393689543464,4.86233254589341,3.36025578657085,4.27662720005898,4.08338173840319,1.15207729422771,2.3704208129726,1.20895644965971,1.43430463211799,-0.277457507898875,2.50584751891362,-0.106764399270645,0.351949589840345,-0.575895680888665,"2",1
"5",-0.160919879268167,-0.154237322263692,0.244670756658828,0.0811143833994244,-0.160783473638591,-0.637858866432533,-0.187600123121861,2.98028496095846,2.53779501278072,3.15514821399008,2.77487188900733,4.71081931574529,4.43339631439997,4.53438709744596,5.17753777525333,1.99343383193529,2.31992845370383,3.24909921773789,1.23223937742826,2.0544388550902,0.0143709062684969,"3",1
"6",0.23716535342212,-0.944891481599807,1.16863064903296,-1.47472464794052,-0.276609013107303,0.941541737263421,0.281827332877179,-0.118733319858597,-1.40830302701898,0.317068050998876,0.197681826800678,2.2252862214796,2.92723713837729,4.76200172561325,5.29612117927376,5.89023000501781,3.94787450967993,4.2727633793863,3.55932837950882,-0.282038048332147,0.502307195742694,"3",1
"7",0.351474822090524,-0.300389806021186,-0.950095522096377,1.04115934585421,-1.14241636927613,2.07313732040223,-0.84862072105749,3.32589045205189,3.23828213993912,1.59712349155699,4.8217180581377,6.66808587579887,4.4730364471188,3.91204618321085,3.02939518588512,3.51135767039292,1.18634535401661,1.97559117080834,-0.215320545637222,0.282931062928365,0.0226770560193533,"3",1
"8",-0.304879660772497,0.138134650437248,-0.814785001987078,-1.07500756328676,1.25554327257525,-0.669613210987193,1.62388849040567,0.274372247448048,0.863563259593235,1.16456454834721,4.54233410130269,2.61129619127131,4.65810580363173,6.15056769609482,3.83310386344805,5.26672944170146,4.30807260091918,2.6629125037459,3.92231928795007,1.44744863403846,-0.325292437956723,"3",1
"9",0.383705296955499,-0.766559503403277,-0.652950177672844,0.622100169219035,1.00508859973689,-0.972792898103495,1.79428332172861,3.5100386442458,3.90586391985692,4.41437446977133,6.36332224557951,4.73050885612897,4.63457373208941,3.12114036327136,3.07179866672143,0.31061595038989,-1.13327775130763,-0.141508918413272,-0.856566481244742,1.02767481957381,0.933872523552378,"3",1
"10",-1.39322372856997,-0.628376065435169,-1.1492334454052,1.66705500385572,0.012804523425187,0.164867154943331,2.07097674131144,2.60128591001724,4.38062490660271,6.35770177996529,5.73004866871678,2.58053621834057,1.82552511430198,0.982177834724566,0.745502388021414,2.29905980783061,-2.26004429381416,2.13176051664359,0.68448724826604,-1.92488784616472,0.342381495803117,"2",1
"11",-1.11128253284309,0.333654659060985,1.99099198166513,2.71036778871506,2.4905766983749,5.12714061680524,5.33754678769929,5.08972556673562,3.60446357882635,4.28623343854089,3.68855932219548,1.18904059694893,0.0527831208200149,0.40475457481461,-0.227931859665758,0.300457732286616,-0.484896680719003,-0.915958464969767,0.534720030163153,-0.941977167046385,-0.045461806751953,"2",1
"12",0.958647120085831,1.4253835533108,-0.831340786278253,0.943159415403024,0.167922938416284,-0.180341557633841,1.4957012137189,-0.0191872141356962,2.65469650430763,1.52723637064755,2.64094198968811,4.36285272455021,5.47403817233754,5.41569022893051,4.86428637236766,3.20051590098449,2.0850128096471,2.2480846539098,-1.46604982516827,0.601418928630965,0.117320087937655,"3",1
"13",-0.332809106284206,0.230281568652404,1.27183315466748,2.42580429341792,1.73925494693946,5.04613195748936,2.71716434709733,3.90715756339467,3.29486694784314,3.62738420764672,4.96257961526083,3.79757841192686,2.46139636613783,0.716080483799231,2.34943371690416,-0.716191292038389,0.196844947555205,-0.788759550805077,-1.3643830142848,1.9889912371457,-0.651378773913108,"2",1
"14",1.88089432549887,-0.35264152546758,0.860671495665578,0.904877265746099,1.16476843860659,4.45019931379408,2.05801868101691,1.61216037342235,1.87252734568888,1.46774897816909,1.34359818614835,1.8772624859997,1.42781946046573,3.83216649948266,2.40929964605138,2.42899364649032,3.19635356331901,2.38277062128732,3.11323542206609,1.37691696305495,-1.41368687648936,"1",1
"15",-0.402089411431628,0.879684032702343,0.59419773180332,-1.20270192413785,0.938095581552593,1.05768565942314,0.276879099631233,0.629170295294017,2.44218593049226,3.05502961390136,3.51608903976961,2.71126060890636,2.66751181479087,4.1285925324137,3.07978492793206,1.80304893054157,2.10468421590574,0.954234532903208,1.11536822390539,1.68187525499798,-0.974737308686259,"3",1
"16",-1.03421256405917,0.178633565813848,0.145262744378494,0.174623674596753,-0.607222031201659,0.20500811417889,-1.150547789645,0.840422104576807,1.95244347469034,-1.62775822514562,1.71719768193705,2.65171725584789,3.65328176228473,5.81910371062094,4.52324738851155,5.61548969934131,3.11683522480042,2.04347247103411,1.73055593295524,0.760889393631186,0.828994915178635,"3",1
"17",-1.70398041159299,1.00827095769654,1.38159303084704,1.1436742908301,2.11006152108726,5.05209265019205,4.90918990446578,4.0822470541209,1.96176030646165,4.87924899189444,2.64986648881437,3.01019937578878,-1.73197515895407,-0.71139112923191,0.558600586633263,1.9901486488829,-0.675143653293006,-1.14424535006925,-2.00729348546216,0.839037672168114,-0.241562460794754,"2",1
"18",1.75015417339282,-0.453864031979457,-0.679702599703579,-0.26218628517558,1.11878306842505,0.69510331253292,0.292117083573307,-0.225827672016155,0.586551368308862,2.58008820194246,1.41764900798743,3.0991221567742,2.94739479262299,4.49918551135046,6.67012146694431,5.93481028557303,4.74359146457854,1.88327859645624,2.19349008369984,-0.462970694744223,-1.00194930876005,"3",1
"19",0.578733853966909,-0.841173471056912,-0.870290884884466,1.7641504989614,0.319696029557038,1.2684002689643,0.644892250239114,1.84171363926771,1.33847638349855,2.6306678372702,1.01814914444363,2.39000630341691,2.13427095543032,3.26792386503489,4.23101266621254,3.72843409984014,1.69390462866201,1.51471923847569,3.17944564244581,0.400655737912005,-0.0431638212306024,"1",1
"20",-0.683802506063428,-0.75072650129743,-1.25487294163898,-1.771200496869,-0.610715961177657,-0.0356662752836032,2.31314900198972,3.97440512794844,2.03656136246087,4.28427535555663,6.21212427596438,4.86147124292694,2.85627660141259,5.02578237433837,1.12716244193445,1.93483682133458,0.0902559258258053,-0.011698960235258,-0.505497801131021,0.41122693378719,-1.06818921645256,"2",1
"21",-0.382279522845314,-0.0916376710833807,0.27564442632975,-0.505611402609897,0.627212521137601,-0.664084590220085,-0.9452508384429,1.08752804790197,0.490862513409589,0.392726198359213,3.5406531195346,4.06384514534876,4.62234496604654,6.38372206573792,5.81675826026293,3.86383854750022,3.63107259699535,5.1737019304891,0.471154389246966,1.52582713350486,-1.70989911152248,"3",1
"22",-1.68623119252016,-0.161922332187866,2.16207241390515,-0.223388905349653,0.262118113600778,1.26652566146659,1.66495250122983,3.98713973940765,5.06850897858279,4.2319125063657,6.74362526414794,4.37286924641072,3.3404066820467,1.8200005045682,2.38210140393203,0.623740412151717,0.305016572000001,-0.422150016171627,-0.708487724670669,2.52694071180915,-1.3604538501384,"2",1
"23",0.30555471404443,-0.217013969191206,0.0433023105853914,-1.61443664718615,-1.19684986678797,1.16968937022263,0.420691235809506,2.92770844914264,1.08974851031065,2.4776290117834,3.33119408304089,3.48899943661533,4.84979453801389,2.9553772065955,1.99214650467805,2.66538921112805,1.094142529792,0.863668413950089,0.835639988837169,0.856882708548255,-0.211963235374465,"3",1
"24",0.619081850309882,1.03725265970423,2.41602374854759,2.02782590167431,2.0532384690457,4.37026141907048,4.24883008054467,1.86688608114537,3.72345138169586,2.41518078191964,2.10829923065275,2.2378518503088,-0.217064233993001,0.525132378827455,2.23783402926413,0.432113752125618,0.752217158219883,0.86277753498327,0.575384168159481,0.415688226975685,0.323582182955753,"1",1
"25",-0.459650024187976,2.08295163951821,1.27562033688549,1.0668129687575,1.26750386955303,4.44362663527809,3.58585249153062,2.45216597911786,4.38797443894213,4.13296505951017,4.75769744363868,3.90394580394592,1.88328758058965,1.17083987238404,3.00514286848735,0.12488982293022,0.221558696217144,-0.209405151799423,-0.310747175469493,0.763086535088698,-0.663556050880794,"2",1
"26",0.691578995629676,0.802242191226932,0.216605376812681,0.536860286062318,0.533066159917855,0.207267138672897,2.42099006682984,1.19488519596028,1.84422700095767,2.77295108211974,3.95851640853422,3.0985189964116,3.67745751143961,3.54466511632119,3.86720265970522,2.71259349517562,3.37533612631883,1.84019488610001,1.58984799908397,-0.569869515359124,-1.88043427193809,"3",1
"27",1.54164678406731,-0.450592640265831,0.595392698979898,2.07945951507793,1.59768606639989,3.50060070830865,5.3487501643475,3.94090739962429,3.46081273515142,2.32636357997547,4.00962632944667,2.08806651951431,1.12754132830592,1.52786543560349,1.48329596532586,2.56182956812486,2.32127442794997,-0.955869530378374,2.00603986153539,1.34913849015971,0.900686941020433,"1",1
